"index","nodule_a_id","nodule_b_id","Input Volume","Output Volume","Generated Volume","Dice Score"
"162","2_10453402880288183_0","2_10453402880288183_0","90.84320068359375","229.27093505859375","114.9444580078125","0.5098743438720703"
"163","2_10453412732663970_1","2_10453412732663970_1","229.27093505859375","131.32095336914062","218.45626831054688","0.7120141386985779"
"164","1_10454102553602915_0","1_10454102553602915_0","91.77017211914062","118.96133422851562","92.07916259765625","0.8023425936698914"
"165","1_10456502094773937_0","1_10456502094773937_0","93.00613403320312","118.03436279296875","90.53421020507812","0.838518500328064"
"166","1_10456513238122217_1","1_10456513238122217_1","118.03436279296875","105.98373413085938","119.27032470703125","0.5267489552497864"
"167","1_10466903332510728_0","1_10466903332510728_0","138.73672485351562","129.7760009765625","134.41085815429688","0.7766081690788269"
"168","2_10477711142703243_1","2_10477711142703243_1","136.26480102539062","152.0233154296875","127.61306762695312","0.3977900445461273"
"169","1_10495402601649775_0","1_10495402601649775_0","252.44522094726562","158.82110595703125","223.40011596679688","8.084074520908757e-10"
"170","2_10500602393055651_0","2_10500602393055651_0","55.927276611328125","102.89382934570312","55.00030517578125","1.9531249950688334e-9"
"171","2_10500611301943458_1","2_10500611301943458_1","102.89382934570312","107.21969604492188","121.74224853515625","0.5748987793922424"
"172","3_10500602393055651_0","3_10500602393055651_0","57.781219482421875","155.11322021484375","54.691314697265625","1.472754029840928e-9"
"173","3_10500611301943458_1","3_10500611301943458_1","155.11322021484375","59.94415283203125","183.23135375976562","1.2706480312374424e-9"
"174","4_10500602393055651_0","4_10500602393055651_0","40.477752685546875","23.4832763671875","38.623809814453125","0.7164179086685181"
"175","4_10500611301943458_1","4_10500611301943458_1","23.4832763671875","57.781219482421875","18.5394287109375","0.33870968222618103"
"176","1_10500611301943458_1","1_10500611301943458_1","155.731201171875","67.9779052734375","149.24240112304688","1.4224751376801237e-9"
"177","1_10516203335149747_0","1_10516203335149747_0","173.96163940429688","146.46148681640625","174.57962036132812","0.44273340702056885"
"178","1_10516213363191791_1","1_10516213363191791_1","146.46148681640625","174.88861083984375","148.62442016601562","0.7010506391525269"
"179","2_10516203335149747_0","2_10516203335149747_0","121.124267578125","90.2252197265625","122.3602294921875","0.6715116500854492"
"180","2_10516213363191791_1","2_10516213363191791_1","90.2252197265625","70.75881958007812","4630.53125","0.022216379642486572"
"181","3_10516203335149747_0","3_10516203335149747_0","2131.416259765625","15084.296875","2147.1748046875","0.12682698667049408"
"182","3_10516213363191791_1","3_10516213363191791_1","15084.296875","2959.5107421875","13783.138671875","0.2732070982456207"
"183","1_10523202270820526_0","1_10523202270820526_0","146.46148681640625","145.53451538085938","154.18624877929688","0.777319610118866"
"184","1_10523212162009427_1","1_10523212162009427_1","145.53451538085938","283.65325927734375","158.82110595703125","0.6703910827636719"
